"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"RUSHA","Rush Enterprises, Inc.","17.61","713040628.26","n/a","United States","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rusha",
"RUSHB","Rush Enterprises, Inc.","17.785","720126494.81","n/a","United States","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/rushb",
"RUTH","Ruth&#39;s Hospitality Group, Inc.","17.53","589674560.72","n/a","United States","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/ruth",
"RXII","RXI Pharmaceuticals Corporation","0.2628","17173748.9988","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rxii",
"RYAAY","Ryanair Holdings plc","83.33","21987453800","n/a","Ireland","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ryaay",
"R","Ryder System, Inc.","64.74","3463185245.52","n/a","United States","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/r",
"RYI","Ryerson Holding Corporation","4.76","152794572","n/a","United States","2014","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ryi",
"RHP","Ryman Hospitality Properties, Inc.","50.68","2589089160","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/rhp",
"STBA","S&T Bancorp, Inc.","25.26","879310047.24","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stba",
"SANW","S&W Seed Company","4.31","0","n/a","United States","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/sanw",
"SBR","Sabine Royalty Trust","30.38","442920501.1","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sbr",
"SBRA","Sabra Healthcare REIT, Inc.","19.11","1245757738.68","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbra",
"SBRAP","Sabra Healthcare REIT, Inc.","25.9","148925000","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbrap",
"SABR","Sabre Corporation","27.52","7574140895.36","n/a","United States","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sabr",
"SAEX","SAExploration Holdings, Inc.","0.748","13053612.044","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/saex",
"SB","Safe Bulkers, Inc","0.7106","59350973.3828","n/a","Monaco","2008","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sb",
"SB^B","Safe Bulkers, Inc","21.86","0","n/a","Monaco","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^b",
"SB^C","Safe Bulkers, Inc","10.955","0","n/a","Monaco","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^c",
"SB^D","Safe Bulkers, Inc","10.9","0","n/a","Monaco","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sb^d",
"SFE","Safeguard Scientifics, Inc.","12.93","260952923.82","n/a","United States","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/sfe",
"SAFT","Safety Insurance Group, Inc.","55.81","842290045.19","n/a","United States","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/saft",
"SGA","Saga Communications, Inc.","38.94","228226678.02","n/a","United States","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sga",
"SAGE","Sage Therapeutics, Inc.","30.61","980199144.07","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sage",
"SGNT","Sagent Pharmaceuticals, Inc.","11.87","389785362.59","n/a","United States","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgnt",
"SAIA","Saia, Inc.","28.49","717557060.22","n/a","United States","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/saia",
"SAJA","Sajan, Inc.","3.7","17696149.1","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/saja",
"SALM","Salem Media Group, Inc.","5.23","133271801.4","n/a","United States","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/salm",
"CRM","Salesforce.com Inc","72.44","48599996000","n/a","United States","2004","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/crm",
"SMM","Salient Midstream & MLP Fund","7.54","71627368.54","n/a","United States","2012","n/a","n/a","http://www.nasdaq.com/symbol/smm",
"SAL","Salisbury Bancorp, Inc.","32.99","90180672.24","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sal",
"SBH","Sally Beauty Holdings, Inc.","31.89","4661631472.08","n/a","United States","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sbh",
"SSN","Samson Oil & Gas Limited","0.995","14118225.145","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssn",
"SJT","San Juan Basin Royalty Trust","5.17","240967475.32","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sjt",
"SN","Sanchez Energy Corporation","5.18","324162675.06","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sn",
"SPP","Sanchez Production Partners LP","11.2","34140769.6","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/spp",
"SAFM","Sanderson Farms, Inc.","87.48","1974867211.08","n/a","United States","1987","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/safm",
"SNDK","SanDisk Corporation","75.66","15208752757.38","n/a","United States","1995","Technology","Electronic Components","http://www.nasdaq.com/symbol/sndk",
"SDT","SandRidge Mississippian Trust I","2.47","69160000","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdt",
"SDR","SandRidge Mississippian Trust II","1.88","93483000","n/a","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdr",
"PER","SandRidge Permian Trust","2.71","142275000","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/per",
"SAND          ","Sandstorm Gold Ltd","3.14","433102696.3","n/a","Canada","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sand          ",
"SASR","Sandy Spring Bancorp, Inc.","27.54","655958322.9","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sasr",
"SGMO","Sangamo BioSciences, Inc.","5.49","386325777.06","n/a","United States","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgmo",
"SANM","Sanmina Corporation","22.64","1747440779.2","n/a","United States","1993","Technology","Electrical Products","http://www.nasdaq.com/symbol/sanm",
"GCVRZ","Sanofi","0.0903","0","n/a","France","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gcvrz",
"SNY","Sanofi","38.87","101504866044.66","n/a","France","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny",
"SC","Santander Consumer USA Holdings Inc.","9.15","3274803629.4","n/a","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sc",
"SOV^C","Santander Holdings USA, Inc.","26","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c",
"SAP","SAP SE","79.44","94949021947.2","n/a","Germany","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap",
"SPNS","Sapiens International Corporation N.V.","11.41","546896874.65","n/a","Curacao","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spns",
"SAQ","Saratoga Investment Corp","24.5964","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/saq",
"SAR","Saratoga Investment Corp","15.62","88958149.28","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"SRPT","Sarepta Therapeutics, Inc.","18.45","842544286.65","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"SSL","Sasol Ltd.","29.52","19304110455.12","n/a","South Africa","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl",
"BFS","Saul Centers, Inc.","51.44","1084428141.92","n/a","United States","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"BFS^C","Saul Centers, Inc.","26.7644","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c",
"SBFG","SB Financial Group, Inc.","10.78","52811424.82","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","11","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfgp",
"SBAC","SBA Communications Corporation","97.91","12263953698.47","n/a","United States","1999","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/sbac",
"SCG","Scana Corporation","68.84","9838400566.28","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SCSC","ScanSource, Inc.","39.39","1032614128.26","n/a","United States","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc",
"SLB","Schlumberger N.V.","72.58","91187187988.4","n/a","France","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb",
"SMIT","Schmitt Industries, Inc.","2.3401","7010728.991","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","18.78","502279795.14","n/a","United States","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCHL","Scholastic Corporation","35.99","1235225962.34","n/a","United States","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SWM","Schweitzer-Mauduit International, Inc.","30.4","928464579.2","n/a","United States","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"SCLN","SciClone Pharmaceuticals, Inc.","9.33","462993888.63","n/a","United States","1992","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scln",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","47.24","2147795888.8","n/a","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic",
"SGMS","Scientific Games Corp","9.36","809908135.92","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms",
"SQI","SciQuest, Inc.","13.28","369860987.84","n/a","United States","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sqi",
"SALT","Scorpio Bulkers Inc.","3.12","7452531.84","n/a","Monaco","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","15","0","n/a","Monaco","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"SBNA","Scorpio Tankers Inc.","21.5101","0","n/a","Monaco","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"SBNB","Scorpio Tankers Inc.","25.3","0","n/a","Monaco","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb",
"STNG","Scorpio Tankers Inc.","5.8","1016945320","n/a","Monaco","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","72.61","4459102302.63","n/a","United States","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"SNI","Scripps Networks Interactive, Inc","64.01","8238985124.31","n/a","United States","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"LBF","Scudder Global High Income Fund, Inc.","7.71","49980876.84","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"KHI","Scudder High Income Trust","8.5113","131535451.6182","n/a","United States","1988","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/khi",
"KMM","Scudder Multi-Market Income Trust","7.88","180095705.8","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"KTF","Scudder Municiple Income Trust","13.96","548510470.76","n/a","United States","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"KST","Scudder Strategic Income Trust","10.96","48632577.84","n/a","United States","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"KSM","Scudder Strategic Municiple Income Trust","13.75","153406852.5","n/a","United States","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"SCYX","SCYNEXIS, Inc.","4.14","57569179.86","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx",
"SEB","Seaboard Corporation","2740.01","3207318705.5","n/a","United States","1996","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seb",
"SA","Seabridge Gold, Inc.","10.65","555287016.9","n/a","Canada","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"SEAC","SeaChange International, Inc.","5.33","179591205.3","n/a","United States","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","15.69","543322561.41","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"CKH","SEACOR Holdings, Inc.","51.94","891614142.02","n/a","United States","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SDRL","Seadrill Limited","3.27","1611325003.8","n/a","Bermuda","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl",
"SDLP","Seadrill Partners LLC","3.68","337903488","n/a","United Kingdom","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"STX","Seagate Technology PLC","33.23","9850102063.1","n/a","Ireland","2002","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx",
"SEE","Sealed Air Corporation","47.3","9270484509","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see",
"SHIP","Seanergy Maritime Holdings Corp","2.6462","2105239.9802","n/a","Greece","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SRSC","Sears Canada Inc. ","2.65","269975804.3","n/a","Canada","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/srsc",
"SHLD","Sears Holdings Corporation","15","1601518530","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","4.955","0","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","5.99","136102144.4","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SSW","Seaspan Corporation","18.73","1847639411.43","n/a","Hong Kong","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SSW^C","Seaspan Corporation","25.24","0","n/a","Hong Kong","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^c",
"SSW^D","Seaspan Corporation","24.3447","0","n/a","Hong Kong","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^d",
"SSW^E","Seaspan Corporation","23.1","0","n/a","Hong Kong","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^e",
"SSWN","Seaspan Corporation","24.76","0","n/a","Hong Kong","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn",
"SPNE","SeaSpine Holdings Corporation","14.08","156313020.16","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","34.68","4852872486.48","n/a","United States","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"SEAS","SeaWorld Entertainment, Inc.","19.98","1758561598.08","n/a","United States","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas",
"EYES","Second Sight Medical Products, Inc.","4.8","172891612.8","n/a","United States","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/eyes",
"SNFCA","Security National Financial Corporation","5.3524","78212239.382","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","41.24","6748914370.32","n/a","United States","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seic",
"JBN","Select Asset Inc.","16.67","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","17.05","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbr",
"SLCT","Select Bancorp, Inc.","8.1","93774599.1","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/slct",
"SCSS","Select Comfort Corporation","18.57","903096240","n/a","United States","1998","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"SIR","Select Income REIT","22.16","1980528482.64","n/a","United States","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir",
"SEM","Select Medical Holdings Corporation","11.13","1461177541.74","n/a","United States","2009","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"SGZA","Selective Insurance Group, Inc.","25.75","0","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgza",
"SIGI","Selective Insurance Group, Inc.","34.91","2010395055.22","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sigi",
"SEMG","Semgroup Corporation","22.24","977051549.76","n/a","United States","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg",
"SMI","Semiconductor  Manufacturing International Corporation","4.4","3615003268.8","n/a","China","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi",
"LEDS","SemiLEDS Corporation","0.3","8715655.5","n/a","Taiwan","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/leds",
"SMLR","Semler Scientific, Inc.","1.91","9786014.88","n/a","United States","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/smlr",
"SRE","Sempra Energy","102.55","25557076495.65","n/a","United States","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"SMTC","Semtech Corporation","21.45","1392121473.6","n/a","United States","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","32.97","325535889","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","37.8","373225860","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SNH","Senior Housing Properties Trust","17.13","4067887805.67","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh",
"SNHN","Senior Housing Properties Trust","25.1436","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhn",
"SNHO","Senior Housing Properties Trust","25.09","0","n/a","United States","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snho",
"SNMX","Senomyx, Inc.","2.8","124706072.4","n/a","United States","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"ST","Sensata Technologies Holding N.V.","37.77","6433918601.37","n/a","Netherlands","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
"SENS","Senseonics Holdings, Inc.","2.71","205309765.31","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sens",
"SXT","Sensient Technologies Corporation","62.36","2804036606.88","n/a","United States","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","2.91","172175216.31","n/a","France","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns",
"SQNM","Sequenom, Inc.","1.47","175205910.18","n/a","United States","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sqnm",
"SQBG","Sequential Brands Group, Inc.","6.08","376283837.12","n/a","United States","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","24.7","967919319.9","n/a","United States","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mcrb",
"SRG","Seritage Growth Properties","48.92","1623167899.24","n/a","United States","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/srg",
"SCI","Service Corporation International","23.59","4597252391.13","n/a","United States","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","35.74","4845470478.66","n/a","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","61.69","9956766000","n/a","United States","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"SREV","ServiceSource International, Inc.","4.12","355098263.88","n/a","United States","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","39.43","1030806582.14","n/a","United States","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"SVT","Servotronics, Inc.","7.3999","18042502.7791","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/svt",
"SEV","Sevcon, Inc.","9.7254","41197883.6448","n/a","United States","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SSE","Seventy Seven Energy Inc.","0.6031","35770705.9431","n/a","United States","2014","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/sse",
"SVBI","Severn Bancorp Inc","5.17","52159504.43","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SGOC","SGOCO Group, Ltd","3.63","997959.6","n/a","China","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"SHAK","Shake Shack, Inc.","32.89","1192262500","n/a","United States","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/shak",
"SMED","Sharps Compliance Corp","5.22","80801872.92","n/a","United States","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","3.79","27413259.5","n/a","United States","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/shsp",
"SJR","Shaw Communications Inc.","18.86","8651474288","n/a","Canada","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","33.6","5101906118.4","n/a","United States","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"SHEN","Shenandoah Telecommunications Co","25.61","1243027268.73","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHW","Sherwin-Williams Company (The)","281.35","25960283229.7","n/a","United States","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"SHLO","Shiloh Industries, Inc.","5.25","91035089.25","n/a","United States","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SHG","Shinhan Financial Group Co Ltd","35.69","16924183260.03","n/a","South Korea","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shg",
"SFL","Ship Finance International Limited","13.52","1263687360","n/a","Bermuda","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SHPG","Shire plc","164.8","33021923105.6","n/a","Ireland","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","26.5","528735950","n/a","United States","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHOP","Shopify Inc.","26.99","1603151588.16","n/a","Canada","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/shop",
"SHBI","Shore Bancshares Inc","11.99","151555206.66","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"SHOR","ShoreTel, Inc.","7.15","476818477.85","n/a","United States","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SFLY","Shutterfly, Inc.","45.77","1595320764.74","n/a","United States","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SSTK","Shutterstock, Inc.","34.58","1220093713.02","n/a","United States","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"SIFI","SI Financial Group, Inc.","14.21","173604820.48","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SBGL","Sibanye Gold Limited","14.62","3348493717.56","n/a","South Africa","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sbgl",
"SIEB","Siebert Financial Corp.","1.3169","29083902.4294","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"SIEN","Sientra, Inc.","6.92","125019107.4","n/a","United States","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","17.75","235523472","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"SWIR","Sierra Wireless, Inc.","13.49","433320087.22","n/a","Canada","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"SIF","SIFCO Industries, Inc.","8.6999","47467724.4877","n/a","United States","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/sif",
"SIFY","Sify Technologies Limited","1.27","226734099.49","n/a","India","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"SIGM","Sigma Designs, Inc.","6.31","230011659.37","n/a","United States","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"SGMA","SigmaTron International, Inc.","6.45","26910877.05","n/a","United States","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"SGNL","Signal Genetics, Inc.","0.5","5354540","n/a","United States","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/sgnl",
"SBNY","Signature Bank","138.23","7363654476.9","n/a","United States","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","111","0","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SIG","Signet Jewelers Limited","121.42","9656771554.56","n/a","Bermuda","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig",
"SLGN","Silgan Holdings Inc.","52.5","3170627512.5","n/a","United States","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","32.2","234244792.6","n/a","Israel","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SGI","Silicon Graphics International Corp","6.77","241843335.69","n/a","United States","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/sgi",
"SLAB","Silicon Laboratories, Inc.","43.73","1817161492.68","n/a","United States","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","37.08","1257216644.52","n/a","Taiwan","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","8.17","5091544000","n/a","Taiwan","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
